Time Step,Robot ID,X,Y,Degree,SD Est
350,15,384.1489,-59.933224,0,0
350,16,-262.4826,-294.81488,1,1
350,17,-223.99646,154.27478,0,0
350,18,96.3271,31.732702,0,0
350,19,367.50995,34.435074,0,0
350,20,-383.74344,-367.56204,0,0
350,21,272.40988,28.379992,0,0
350,22,-328.33063,-125.52738,0,0
350,23,-98.452385,389.08392,0,0
351,0,11.681472,-65.17593,0,0
351,1,-75.24577,-64.3622,0,0
351,2,-135.77881,151.84319,0,0
351,3,-235.18382,-278.1678,1,1
351,4,224.08716,-240.4327,1,1
351,5,-366.07172,-222.43144,0,0
351,6,270.63095,-190.03038,1,1
351,7,-85.12828,-142.96542,0,0
351,8,-138.07295,-319.65613,0,0
351,9,-274.67685,-35.24963,0,0
351,10,-346.78094,148.67456,0,0
351,11,335.2659,255.1069,0,0
351,12,72.75224,259.14532,0,0
351,13,-367.8529,349.85544,0,0
351,14,-58.453346,61.91242,0,0
351,15,381.21097,-59.32607,0,0
351,16,-259.9491,-293.20825,1,1
351,17,-226.1897,156.32166,0,0
351,18,98.86436,33.33344,0,0
351,19,364.81693,35.757072,0,0
351,20,-381.40067,-369.4359,0,0
351,21,273.65582,25.650959,0,0
351,22,-327.59045,-122.620125,0,0
351,23,-101.28347,388.09146,0,0
352,0,13.987452,-63.256954,0,0
352,1,-73.48554,-66.79152,0,0
352,2,-136.54259,148.94205,0,0
352,3,-236.18942,-275.34134,1,1
352,4,222.84552,-243.16368,0,0
352,5,-363.56018,-224.07222,0,0
352,6,267.80188,-189.03224,0,0
352,7,-82.22332,-143.71457,0,0
352,8,-137.95709,-316.65836,0,0
352,9,-276.8661,-33.19848,0,0
352,10,-347.1615,151.65033,0,0
352,11,338.025,253.929,0,0
352,12,71.506546,256.41617,0,0
352,13,-369.54697,352.33136,0,0
352,14,-56.255722,63.954586,0,0
352,15,378.21106,-59.303925,0,0
352,16,-257.4521,-291.5454,1,1
352,17,-228.07854,158.65239,0,0
352,18,101.10409,35.329338,0,0
352,19,361.84348,36.155277,0,0
352,20,-378.59473,-370.4974,0,0
352,21,275.0541,22.99675,0,0
352,22,-326.6748,-119.76328,0,0
352,23,-104.14169,387.1801,0,0
353,0,16.146317,-61.173855,0,0
353,1,-72.11463,-69.45996,0,0
353,2,-136.89546,145.96288,0,0
353,3,-236.82574,-272.4096,1,1
353,4,221.7673,-245.96323,0,0
353,5,-360.6935,-224.95668,0,0
353,6,264.932,-188.15826,0,0
353,7,-79.51377,-145.00233,0,0
353,8,-137.79422,-313.66278,0,0
353,9,-279.78268,-32.496014,0,0
353,10,-346.65363,154.60703,0,0
353,11,340.98328,253.43037,0,0
353,12,70.8665,253.48524,0,0
353,13,-371.51004,354.5999,0,0
353,14,-53.966537,65.89356,0,0
353,15,375.44443,-58.14388,0,0
353,16,-254.54301,-290.81244,1,1
353,17,-229.3796,161.35559,0,0
353,18,103.56501,37.045105,0,0
353,19,358.88956,36.67904,0,0
353,20,-376.12558,-372.2013,0,0
353,21,275.64764,20.056053,0,0
353,22,-327.06143,-116.7883,0,0
353,23,-106.89881,385.99762,0,0
354,0,18.244152,-59.029305,0,0
354,1,-70.0162,-71.60393,0,0
354,2,-137.10251,142.97003,0,0
354,3,-236.65167,-269.41467,1,1
354,4,220.94893,-248.84944,0,0
354,5,-358.11343,-226.48743,0,0
354,6,262.05212,-187.31786,0,0
354,7,-77.11097,-146.79858,0,0
354,8,-137.77473,-310.66284,0,0
354,9,-282.6454,-31.598827,0,0
354,10,-346.24606,157.57921,0,0
354,11,343.82803,252.47781,0,0
354,12,71.00038,250.48824,0,0
354,13,-373.6253,356.72726,0,0
354,14,-51.37851,67.410835,0,0
354,15,372.64,-57.078373,0,0
354,16,-251.6824,-289.9086,1,1
354,17,-230.73677,164.03105,0,0
354,18,105.47132,39.361565,0,0
354,19,356.01736,37.54537,0,0
354,20,-374.33875,-374.6111,0,0
354,21,276.12698,17.094595,0,0
354,22,-326.78778,-113.800804,0,0
354,23,-109.674484,384.85934,0,0
355,0,19.720291,-56.4176,0,0
355,1,-67.667694,-73.47062,0,0
355,2,-137.0682,139.97023,0,0
355,3,-237.32259,-266.49066,1,1
355,4,219.58737,-251.52267,0,0
355,5,-355.66092,-228.21516,0,0
355,6,259.0525,-187.27165,0,0
355,7,-74.542534,-148.34879,0,0
355,8,-138.17764,-307.69003,0,0
355,9,-285.43774,-30.502102,0,0
355,10,-346.44467,160.57263,0,0
355,11,346.8278,252.4392,0,0
355,12,71.587524,247.54625,0,0
355,13,-375.74628,358.84894,0,0
355,14,-49.42634,69.68878,0,0
355,15,369.9336,-55.784016,0,0
355,16,-249.07675,-288.4218,1,1
355,17,-232.93887,166.06839,0,0
355,18,106.98501,41.95169,0,0
355,19,353.14517,38.411697,0,0
355,20,-372.72177,-377.13803,0,0
355,21,277.58978,14.475401,0,0
355,22,-325.54004,-111.072586,0,0
355,23,-112.19892,383.23846,0,0
356,0,20.970644,-53.690582,0,0
356,1,-65.33912,-75.36211,0,0
356,2,-136.50786,137.02303,0,0
356,3,-238.41609,-263.69705,1,1
356,4,218.99873,-254.46436,0,0
356,5,-353.17902,-229.90044,0,0
356,6,256.06015,-187.05733,0,0
356,7,-71.77315,-149.50226,0,0
356,8,-138.17583,-304.69003,0,0
356,9,-286.87753,-27.870174,0,0
356,10,-346.35376,163.57126,0,0
356,11,349.75388,253.10097,0,0
356,12,72.17664,244.60466,0,0
356,13,-376.87796,361.6273,0,0
356,14,-47.57526,72.04961,0,0
356,15,367.14194,-54.685547,0,0
356,16,-246.57732,-286.76263,1,1
356,17,-235.31297,167.90242,0,0
356,18,108.03023,44.76372,0,0
356,19,350.15363,38.18663,0,0
356,20,-372.13748,-380.0806,0,0
356,21,279.5984,12.247067,0,0
356,22,-324.19568,-108.39067,0,0
356,23,-114.19187,380.99612,0,0
357,0,21.397757,-50.72114,0,0
357,1,-63.243664,-77.50898,0,0
357,2,-137.70389,134.27176,0,0
357,3,-240.00783,-261.15414,1,1
357,4,218.7193,-257.45132,0,0
357,5,-350.89758,-231.84851,0,0
357,6,253.06657,-187.25356,0,0
357,7,-69.52821,-151.49231,0,0
357,8,-138.42322,-301.70026,0,0
357,9,-287.41742,-24.919151,0,0
357,10,-345.25635,166.36333,0,0
357,11,352.29904,254.6891,0,0
357,12,72.27777,241.60637,0,0
357,13,-378.37997,364.2242,0,0
357,14,-45.692398,74.38516,0,0
357,15,364.82632,-52.7782,0,0
357,16,-243.68213,-285.9766,1,1
357,17,-237.79018,169.59459,0,0
357,18,108.658104,47.69728,0,0
357,19,347.20255,38.726162,0,0
357,20,-372.6205,-383.04144,0,0
357,21,281.54825,9.967148,0,0
357,22,-322.73074,-105.77266,0,0
357,23,-116.21961,378.7852,0,0
358,0,22.98643,-48.17632,0,0
358,1,-61.307358,-79.80042,0,0
358,2,-138.96257,131.54858,0,0
358,3,-242.82005,-260.10944,1,1
358,4,219.04973,-260.43307,0,0
358,5,-349.23093,-234.34294,0,0
358,6,250.11073,-186.74074,0,0
358,7,-67.01901,-153.13666,0,0
358,8,-139.4473,-298.88046,0,0
358,9,-287.60364,-21.924936,0,0
358,10,-343.24255,168.58698,0,0
358,11,353.7615,257.3085,0,0
358,12,71.193695,238.80908,0,0
358,13,-379.97668,366.764,0,0
358,14,-44.08036,76.91525,0,0
358,15,361.93192,-51.989258,0,0
358,16,-241.42387,-284.00168,1,1
358,17,-240.52083,170.83698,0,0
358,18,109.677704,50.5187,0,0
358,19,344.2044,38.620106,1,0.8
358,20,-373.1593,-385.99268,0,0
358,21,283.8865,8.08765,1,1
358,22,-321.18158,-103.20359,0,0
358,23,-118.28968,376.61383,0,0
359,0,24.562656,-45.62377,0,0
359,1,-59.76516,-82.37367,0,0
359,2,-140.12155,128.7815,0,0
359,3,-245.78372,-259.64392,1,1
359,4,219.00949,-263.4328,0,0
359,5,-348.40234,-237.22626,0,0
359,6,247.11131,-186.68163,0,0
359,7,-64.68963,-155.02716,0,0
359,8,-141.11388,-296.38596,0,0
359,9,-287.83508,-18.933878,0,0
359,10,-341.2851,170.86037,0,0
359,11,355.33887,259.86035,0,0
359,12,69.07009,236.69005,0,0
359,13,-381.45676,369.37347,0,0
359,14,-42.52258,79.4791,0,0
359,15,358.99817,-51.362213,0,0
359,16,-238.5087,-283.2933,1,1
359,17,-243.21307,172.16054,0,0
359,18,110.30907,53.45151,0,0
359,19,341.30228,37.860107,1,1
359,20,-374.0667,-388.85214,0,0
359,21,285.9549,5.914687,1,1
359,22,-319.4954,-100.72231,0,0
359,23,-120.60462,374.7057,0,0
360,0,26.127964,-43.06451,0,0
360,1,-58.877712,-85.23941,0,0
360,2,-141.77953,126.28127,0,0
360,3,-248.73428,-260.18628,1,1
360,4,219.01979,-266.43277,0,0
360,5,-347.16647,-239.95987,0,0
360,6,244.12029,-186.91347,0,0
360,7,-62.121243,-156.57745,0,0
360,8,-143.29387,-294.32498,0,0
360,9,-287.26025,-15.989467,0,0
360,10,-339.89078,173.51666,0,0
360,11,356.03644,262.77814,0,0
360,12,66.76692,234.7677,0,0
360,13,-382.82858,372.04144,0,0
360,14,-40.72008,81.87723,0,0
360,15,355.99817,-51.371197,0,0
360,16,-235.55576,-283.82263,1,1
360,17,-246.0643,173.09354,0,0
360,18,111.15897,56.3286,0,0
360,19,338.6315,36.493725,1,1
360,20,-375.08682,-391.67337,0,0
360,21,287.82758,3.570952,1,1
360,22,-317.2512,-98.731445,0,0
360,23,-123.10611,373.04962,0,0
361,0,27.375486,-40.336197,0,0
361,1,-58.124348,-88.14328,0,0
361,2,-143.4591,123.79552,0,0
361,3,-251.73409,-260.22113,1,1
361,4,218.62566,-269.40677,0,0
361,5,-346.4814,-242.8806,0,0
361,6,241.36722,-185.72159,0,0
361,7,-59.872913,-158.56366,0,0
361,8,-145.91277,-292.86163,0,0
361,9,-287.13336,-12.992151,0,0
361,10,-338.97043,176.37201,0,0
361,11,356.36896,265.75964,0,0
361,12,64.434,232.88158,0,0
361,13,-384.54825,374.49963,0,0
361,14,-39.05239,84.37098,0,0
361,15,353.04742,-50.829815,0,0
361,16,-232.56088,-283.99805,1,1
361,17,-248.79799,174.32922,0,0
361,18,112.570114,58.975994,0,0
361,19,336.53302,34.349823,1,1
361,20,-372.49612,-388.4873,0,0
361,21,290.2222,1.7638229,1,1
361,22,-314.66473,-97.21148,0,0
361,23,-125.87135,371.88626,0,0
362,0,28.442638,-37.532417,0,0
362,1,-57.97547,-91.13959,1,0.8
362,2,-144.23845,120.89851,0,0
362,3,-254.73192,-260.10696,1,1
362,4,217.9128,-272.32083,0,0
362,5,-346.65662,-245.87547,0,0
362,6,238.38527,-185.39299,0,0
362,7,-57.17985,-159.88556,1,1
362,8,-148.39908,-291.18286,0,0
362,9,-286.31073,-10.107146,0,0
362,10,-337.60913,179.04538,0,0
362,11,358.02222,268.26297,0,0
362,12,61.727623,231.58716,0,0
362,13,-385.99283,377.12894,0,0
362,14,-37.300415,86.80626,0,0
362,15,350.06866,-50.47343,0,0
362,16,-229.68884,-284.86487,1,1
362,17,-251.30237,175.98093,0,0
362,18,113.586876,61.79844,0,0
362,19,334.42853,32.21182,1,1
362,20,-370.66318,-386.11237,0,0
362,21,292.76562,0.17293286,1,1
362,22,-311.90515,-96.03476,0,0
362,23,-128.71358,370.92618,0,0
363,0,29.040936,-34.59268,0,0
363,1,-57.807808,-94.134895,1,1
363,2,-145.08565,118.02062,0,0
363,3,-257.64563,-260.82135,1,1
363,4,217.16353,-275.22577,0,0
363,5,-347.66998,-248.69914,0,0
363,6,236.07234,-183.48239,0,0
363,7,-54.625908,-161.45953,1,1
363,8,-151.0114,-289.7078,0,0
363,9,-285.44345,-7.2352476,0,0
363,10,-335.52545,181.20369,0,0
363,11,359.23203,271.0082,0,0
363,12,58.7738,231.06282,0,0
363,13,-387.91037,379.4361,0,0
363,14,-36.10262,89.55676,0,0
363,15,347.07892,-50.721085,0,0
363,16,-226.92583,-286.03354,1,1
363,17,-254.15814,176.89992,0,0
363,18,114.463524,64.667496,0,0
363,19,331.8605,30.660944,1,1
363,20,-368.76926,-383.78577,0,0
363,21,295.1388,-1.6622785,1,1
363,22,-308.95584,-95.485565,0,0
363,23,-131.59918,370.10562,0,0
364,0,30.18976,-31.821363,0,0
364,1,-58.03446,-97.12632,1,1
364,2,-145.8749,115.126305,0,0
364,3,-260.30057,-262.2182,1,1
364,4,215.70973,-277.84998,0,0
364,5,-348.9236,-251.42465,0,0
364,6,233.56458,-181.83585,0,0
364,7,-52.070335,-163.03085,1,1
364,8,-153.26514,-287.72772,0,0
364,9,-284.1031,-4.5513334,0,0
364,10,-333.3641,183.2842,0,0
364,11,360.5883,273.68414,0,0
364,12,55.981228,229.96667,0,0
364,13,-390.11108,381.4749,0,0
364,14,-34.732758,92.225746,0,0
364,15,344.24402,-51.70262,1,1
364,16,-224.14397,-287.1566,1,1
364,17,-257.1257,177.3398,0,0
364,18,115.099815,67.59924,0,0
364,19,329.33316,29.044601,1,1
364,20,-367.29718,-381.17178,0,0
364,21,296.78262,-4.1718307,2,1.8000001
364,22,-306.19778,-94.30527,0,0
364,23,-134.57446,369.7213,0,0
365,0,32.028694,-29.451063,0,0
365,1,-58.241817,-100.11915,1,1
365,2,-146.48093,112.188156,0,0
365,3,-262.92767,-263.66672,1,1
365,4,213.17613,-279.45648,0,0
365,5,-350.60892,-253.90654,0,0
365,6,230.8542,-180.5498,0,0
365,7,-49.3906,-164.37956,1,1
365,8,-154.71771,-285.10284,1,1
365,9,-283.4317,-1.6274276,0,0
365,10,-331.264,185.42651,0,0
365,11,361.7813,276.4367,0,0
365,12,53.10029,229.1299,0,0
365,13,-387.86752,379.3648,0,0
365,14,-33.247208,94.83211,0,0
365,15,341.33603,-52.439873,1,1.2
365,16,-221.1489,-287.32843,2,1.8000001
365,17,-260.11615,177.10059,0,0
365,18,116.21974,70.38236,0,0
365,19,326.81152,27.4194,1,1.2
365,20,-365.78616,-378.5801,0,0
365,21,297.6457,-7.045001,2,1.8000001
365,22,-303.7149,-92.621414,0,0
365,23,-137.48784,369.0056,0,0
366,0,33.622643,-26.909542,0,0
366,1,-59.33765,-102.91184,1,1
366,2,-147.10219,109.25319,0,0
366,3,-265.76227,-264.64908,1,1.2
366,4,210.30724,-280.33368,0,0
366,5,-352.85,-255.90091,0,0
366,6,227.87033,-180.23914,0,0
366,7,-46.62713,-165.54713,1,1
366,8,-156.70953,-282.8595,1,1.2
366,9,-283.23996,1.3664396,0,0
366,10,-328.80634,187.14694,1,0.8
366,11,362.50644,279.34775,0,0
366,12,50.124462,228.74982,0,0
366,13,-385.13428,378.1281,0,0
366,14,-31.423086,97.21383,0,0
366,15,338.4461,-53.24507,1,1.2
366,16,-218.16388,-287.62796,2,1.8000001
366,17,-263.06696,176.55957,1,1
366,18,117.48157,73.10409,0,0
366,19,324.0018,26.367962,1,1.2
366,20,-364.3296,-375.95746,0,0
366,21,298.3137,-9.969682,2,1.8000001
366,22,-301.25525,-90.90381,0,0
366,23,-140.18552,367.69318,0,0
367,0,35.506805,-24.575033,0,0
367,1,-59.281116,-105.91131,1,1
367,2,-148.17467,106.45144,0,0
367,3,-268.17023,-266.43842,1,1.2
367,4,207.3652,-280.9206,0,0
367,5,-355.177,-257.79434,0,0
367,6,224.87044,-180.26361,0,0
367,7,-43.779694,-166.49165,1,1
367,8,-158.29247,-280.3111,1,1.2
367,9,-283.85495,4.30273,0,0
367,10,-325.9646,188.10843,1,1
367,11,363.19955,282.26657,0,0
367,12,47.64525,227.0606,0,0
367,13,-382.50482,376.6838,0,0
367,14,-30.019009,99.864975,0,0
367,15,335.56665,-54.086895,1,1.2
367,16,-215.25333,-288.35507,2,1.8000001
367,17,-265.99478,175.90543,1,1
367,18,117.92988,76.070404,0,0
367,19,321.64664,24.509666,1,1.2
367,20,-363.7745,-373.00925,0,0
367,21,299.2205,-12.8293495,2,1.8000001
367,22,-298.62045,-89.46929,0,0
367,23,-142.6207,365.94104,0,0
368,0,37.325855,-22.18944,0,0
368,1,-58.600292,-108.83303,1,1
368,2,-149.39265,103.709816,0,0
368,3,-270.36386,-268.48486,1,1.2
368,4,204.54842,-281.95294,0,0
368,5,-357.19757,-260.01184,0,0
368,6,221.87839,-180.04543,0,0
368,7,-40.810814,-166.06067,1,1
368,8,-160.28894,-278.0719,1,1.2
368,9,-285.56277,6.769181,0,0
368,10,-323.43277,189.71771,1,1
368,11,363.6278,285.23584,0,0
368,12,45.078735,225.5072,0,0
368,13,-380.30746,374.64136,0,0
368,14,-29.157457,102.7386,0,0
368,15,333.06323,-55.740044,1,1.2
368,16,-212.45627,-289.43973,2,1.8000001
368,17,-268.99442,175.95195,1,1
368,18,118.26319,79.051834,0,0
368,19,319.72983,22.2019,1,1.2
368,20,-363.01047,-370.1082,0,0
368,21,300.6983,-15.440108,2,1.8000001
368,22,-296.25153,-87.62858,0,0
368,23,-145.19441,364.3996,0,0
369,0,39.401325,-20.02324,0,0
369,1,-58.239124,-111.81121,1,1
369,2,-151.30942,101.402,0,0
369,3,-272.53156,-270.55878,1,1.2
369,4,201.77142,-283.08798,0,0
369,5,-359.72568,-261.62698,0,0
369,6,218.93475,-180.62424,0,0
369,7,-37.848637,-165.58578,1,1
369,8,-162.87793,-276.55627,1,1.2
369,9,-286.7716,9.514855,0,0
369,10,-321.1723,191.6901,1,1
369,11,363.86758,288.22626,0,0
369,12,43.030525,223.3152,0,0
369,13,-377.50037,373.58295,0,0
369,14,-29.009216,105.73494,0,0
369,15,330.35,-57.02003,1,1.2
369,16,-209.60632,-290.37668,2,1.8000001
369,17,-271.86905,176.81015,1,1
369,18,119.21683,81.896225,0,0
369,19,317.82544,19.883873,1,1.2
369,20,-362.16528,-367.2297,0,0
369,21,302.81744,-17.563614,2,1.8000001
369,22,-294.55084,-85.1572,0,0
369,23,-147.85233,363.00836,0,0
370,0,41.7128,-18.110888,0,0
370,1,-59.08175,-114.690445,1,1
370,2,-154.00368,100.082535,0,0
370,3,-274.59702,-272.73453,0,0
370,4,198.88892,-283.91937,0,0
370,5,-361.3548,-264.1461,0,0
370,6,216.3586,-182.16159,0,0
370,7,-35.32973,-163.95633,1,1
370,8,-165.44978,-275.01175,1,1.2
370,9,-287.76724,12.344824,0,0
370,10,-319.58484,194.23567,1,1
370,11,365.00613,291.0018,0,0
370,12,40.90744,221.19565,0,0
370,13,-374.78836,372.30038,0,0
370,14,-28.34784,108.661125,0,0
370,15,327.61072,-58.243275,1,1.2
370,16,-206.62038,-290.66672,1,1
370,17,-274.6101,178.02942,1,1
370,18,120.37106,84.66529,0,0
370,19,315.16705,18.493584,1,1.2
370,20,-363.00443,-364.34946,0,0
370,21,305.17575,-19.417885,2,1.8000001
370,22,-293.11377,-82.5238,0,0
370,23,-150.78906,362.3955,0,0
371,0,44.121098,-16.322004,0,0
371,1,-59.34093,-117.67923,1,1
371,2,-156.98447,99.74355,0,0
371,3,-277.3678,-273.88467,0,0
371,4,196.00555,-284.74777,0,0
371,5,-362.57742,-266.88565,0,0
371,6,213.39139,-182.60396,0,0
371,7,-32.73503,-162.4505,1,1
371,8,-167.74077,-273.0749,1,1
371,9,-289.0859,15.039468,0,0
371,10,-318.55396,197.053,1,1
371,11,366.25668,293.72873,0,0
371,12,38.788372,219.07208,0,0
371,13,-371.9907,371.21735,0,0
371,14,-28.338882,111.66111,0,0
371,15,325.16058,-59.974434,1,1.2
371,16,-203.64569,-291.05563,1,1
371,17,-277.12018,179.67242,1,1
371,18,121.135086,87.56637,0,0
371,19,313.68677,15.884226,1,1.2
371,20,-364.7114,-361.88242,0,0
371,21,306.72174,-21.988869,2,1.8000001
371,22,-292.35806,-79.620544,0,0
371,23,-153.65315,361.50275,0,0
372,0,46.756794,-14.889135,0,0
372,1,-60.502018,-120.445435,1,1
372,2,-159.93336,99.192215,0,0
372,3,-280.36066,-274.09167,0,0
372,4,193.00731,-284.6452,0,0
372,5,-364.039,-269.50555,0,0
372,6,210.3968,-182.78407,0,0
372,7,-30.665594,-160.27853,1,1
372,8,-169.17424,-270.4395,1,1
372,9,-290.6774,17.58253,0,0
372,10,-316.8519,199.52342,1,1
372,11,367.35428,296.52072,0,0
372,12,36.524868,217.1032,0,0
372,13,-368.9938,371.08087,0,0
372,14,-28.166826,114.65617,0,0
372,15,322.42505,-61.20603,1,1.2
372,16,-200.78215,-290.16116,1,1
372,17,-279.61893,181.33261,1,1
372,18,122.47258,90.25172,0,0
372,19,312.3299,13.208619,1,1.2
372,20,-366.06244,-359.20386,0,0
372,21,308.17126,-24.61544,2,1.8000001
372,22,-291.2564,-76.83014,0,0
372,23,-156.59663,360.9232,0,0
373,0,48.744167,-12.641836,0,0
373,1,-61.69164,-123.199486,1,1
373,2,-162.93225,99.27382,0,0
373,3,-283.35648,-274.25024,0,0
373,4,190.02943,-284.28146,0,0
373,5,-364.737,-272.42322,0,0
373,6,207.43202,-182.32578,0,0
373,7,-28.794651,-157.93341,1,1
373,8,-170.09639,-267.58475,1,1
373,9,-292.51,19.957716,0,0
373,10,-315.68997,202.28928,1,1
373,11,368.95834,299.05588,0,0
373,12,33.801277,215.8454,0,0
373,13,-366.0822,370.3579,0,0
373,14,-28.211563,117.65584,0,0
373,15,319.55618,-62.08329,1,1.2
373,16,-198.27788,-288.5093,1,1
373,17,-281.9989,183.15901,1,1
373,18,124.15162,92.73785,0,0
373,19,310.9269,10.5568905,1,1.2
373,20,-367.90735,-356.8382,0,0
373,21,309.034,-27.488716,2,1.8000001
373,22,-290.39798,-73.955574,0,0
373,23,-159.5287,360.2884,0,0
374,0,50.706593,-10.372719,0,0
374,1,-62.253498,-126.1464,1,1
374,2,-165.83115,100.046104,0,0
374,3,-285.98822,-275.69034,0,0
374,4,187.0686,-283.79828,0,0
374,5,-366.1212,-275.0848,0,0
374,6,204.43219,-182.35732,0,0
374,7,-26.779259,-155.71121,1,1
374,8,-171.77019,-265.0951,1,1
374,9,-294.73853,21.966112,0,0
374,10,-314.4837,205.03609,1,1
374,11,371.15353,301.10068,0,0
374,12,31.12185,214.49608,0,0
374,13,-363.0826,370.4067,0,0
374,14,-27.615534,120.59603,0,0
374,15,316.92343,-63.521576,1,1.2
374,16,-195.63255,-287.0943,1,1
374,17,-284.61884,184.62048,1,1
374,18,125.88136,95.188965,0,0
374,19,309.6725,7.83175,1,1.2
374,20,-369.5897,-354.3543,0,0
374,21,310.41214,-30.15343,2,1.8000001
374,22,-288.85513,-71.382706,0,0
374,23,-162.40668,359.44147,0,0
375,0,52.660416,-8.096192,0,0
375,1,-61.974274,-129.13338,1,1
375,2,-168.69913,100.926285,0,0
375,3,-288.64987,-277.07437,0,0
375,4,184.09224,-284.17416,0,0
375,5,-367.44855,-277.77518,0,0
375,6,201.55441,-183.20488,0,0
375,7,-24.75716,-153.4951,1,1
375,8,-173.14027,-262.42624,1,1
375,9,-296.5329,24.370314,0,0
375,10,-314.11487,208.01332,1,1
375,11,373.28748,303.2093,0,0
375,12,28.122156,214.45317,0,0
375,13,-360.1424,371.00266,0,0
375,14,-25.99802,123.12262,0,0
375,15,314.22586,-64.83426,1,1.2
375,16,-193.181,-285.36517,1,1
375,17,-287.33698,185.89005,1,1
375,18,127.454636,97.74334,0,0
375,19,308.03058,5.3209457,1,1.2
375,20,-371.07178,-351.74597,0,0
375,21,312.31964,-32.468903,2,1.8000001
375,22,-287.08057,-68.96383,0,0
375,23,-165.40668,359.43475,0,0
376,0,54.90859,-6.1098075,0,0
376,1,-60.958794,-131.95628,1,1
376,2,-171.40909,102.21317,0,0
376,3,-291.50662,-277.9903,0,0
376,4,181.60767,-285.8555,0,0
376,5,-369.3969,-280.05637,1,0.8
376,6,198.57089,-183.5189,0,0
376,7,-22.165682,-151.98373,1,1
376,8,-174.54114,-259.7734,1,1
376,9,-297.66217,27.14966,0,0
376,10,-314.03372,211.01222,1,1
376,11,375.11835,305.58585,0,0
376,12,25.125343,214.31491,0,0
376,13,-357.16724,371.38803,0,0
376,14,-24.394526,125.65813,0,0
376,15,311.2512,-65.22318,2,1.9000001
376,16,-190.76244,-283.59018,1,1
376,17,-290.28574,186.44215,1,1
376,18,129.43762,99.994514,0,0
376,19,306.90063,2.5418768,2,2
376,20,-372.61914,-349.1758,1,1
376,21,314.14413,-34.850323,2,2
376,22,-285.09027,-66.71912,0,0
376,23,-168.32968,360.11005,0,0
377,0,57.252293,-4.237094,0,0
377,1,-59.83835,-134.7392,1,1
377,2,-174.29918,103.01779,0,0
377,3,-294.34354,-278.966,0,0
377,4,179.14798,-287.57303,0,0
377,5,-371.615,-282.07632,1,1
377,6,195.6076,-183.051,0,0
377,7,-20.165663,-149.74768,1,1
377,8,-175.98248,-257.14233,1,1
377,9,-299.35706,29.625015,0,0
377,10,-313.78934,214.00226,1,1
377,11,377.57648,307.30563,0,0
377,12,22.14019,214.613,0,0
377,13,-354.17236,371.2128,0,0
377,14,-22.473715,127.96258,0,0
377,15,308.60245,-66.63181,2,2
377,16,-188.16536,-282.08847,1,1
377,17,-293.24802,186.91647,1,1
377,18,131.30557,102.34202,0,0
377,19,305.72,-0.21603727,2,2
377,20,-373.93936,-346.48193,1,1
377,21,315.9551,-37.24206,2,2
377,22,-282.27484,-65.68313,0,0
377,23,-171.29904,360.53766,0,0
378,0,59.25716,-2.0053895,0,0
378,1,-58.316696,-137.32465,1,1
378,2,-177.29663,103.14149,0,0
378,3,-296.72125,-280.79535,0,0
378,4,176.60031,-289.15714,0,0
378,5,-374.11026,-283.74176,1,1
378,6,192.7285,-182.20796,0,0
378,7,-18.260075,-147.43063,1,1
378,8,-178.30019,-255.23755,1,1
378,9,-301.40268,31.819416,0,0
378,10,-313.51193,216.98941,1,1
378,11,379.52756,309.5845,0,0
378,12,19.361988,215.74509,0,0
378,13,-351.4759,369.8979,0,0
378,14,-20.392288,130.12306,0,0
378,15,305.99396,-68.11361,2,2
378,16,-185.29834,-281.20517,1,1
378,17,-296.2131,187.37291,1,1
378,18,133.34279,104.544235,0,0
378,19,304.13483,-2.763035,2,2
378,20,-375.1183,-343.72327,1,1
378,21,317.60904,-39.744972,2,2
378,22,-279.50284,-64.53599,0,0
378,23,-174.17355,359.67905,0,0
379,0,61.143032,0.32773852,0,0
379,1,-56.759975,-139.88914,1,1
379,2,-180.28183,103.43905,0,0
379,3,-299.06445,-282.6687,0,0
379,4,174.22548,-290.99023,0,0
379,5,-376.93484,-284.7526,1,1
379,6,189.916,-181.164,0,0
379,7,-16.94271,-144.73535,1,1
379,8,-180.43166,-253.12643,1,1
379,9,-303.4385,34.02291,0,0
379,10,-312.7076,219.87958,1,1
379,11,381.89914,311.42178,0,0
379,12,16.674238,217.07776,0,0
379,13,-349.07025,368.10544,0,0
379,14,-18.258226,132.23157,0,0
379,15,303.7703,-70.12738,2,2
379,16,-182.29843,-281.22815,1,1
379,17,-298.72717,189.00983,1,1
379,18,135.86563,106.167595,0,0
379,19,302.0671,-4.936627,2,2
379,20,-375.32556,-340.73044,1,1
379,21,319.0605,-42.37048,2,2
379,22,-276.80496,-63.223915,0,0
379,23,-176.97563,358.60742,0,0
380,0,62.81044,2.8216805,0,0
380,1,-55.99032,-142.78874,1,1
380,2,-183.28178,103.42234,0,0
380,3,-301.06262,-284.9064,0,0
380,4,171.76958,-292.71317,0,0
380,5,-379.8792,-285.32773,1,1
380,6,187.03055,-180.34291,0,0
380,7,-16.050852,-141.87099,1,1
380,8,-181.29324,-250.25282,1,1
380,9,-305.5003,36.202114,0,0
380,10,-312.02365,222.80057,1,1
380,11,384.10117,313.4592,0,0
380,12,14.200121,218.77444,0,0
380,13,-346.64096,366.34515,0,0
380,14,-16.095284,134.31044,0,0
380,15,301.68106,-72.28032,2,2
