Time Step,Robot ID,X,Y,Degree,SD Est
5,19,157.76163,-159.27626,1,1
5,20,314.09637,82.25162,2,2.4
5,21,-29.629173,252.17244,0,0
5,22,-256.73972,-171.55017,0,0
5,23,-327.21503,-376.0781,0,0
6,0,78.80725,220.19142,0,0
6,1,45.31085,102.33814,1,1
6,2,14.336293,-247.93286,0,0
6,3,-46.141994,137.14247,0,0
6,4,-123.111885,301.1001,1,1
6,5,292.92404,122.02775,3,2.2
6,6,287.59216,101.179985,3,2.2
6,7,388.83847,-195.39806,0,0
6,8,139.49007,-124.377205,1,1
6,9,228.53886,103.67215,2,2.8000002
6,10,241.54187,-240.12564,0,0
6,11,387.09692,-322.83508,1,1
6,12,106.07473,103.53472,1,1
6,13,-28.954477,-168.63806,0,0
6,14,-117.281715,357.63013,1,1
6,15,-183.57878,159.77948,1,1
6,16,336.19534,390.37534,0,0
6,17,-144.24472,202.87152,1,1
6,18,349.62732,-315.89703,1,1
6,19,160.11938,-161.13126,1,1
6,20,312.76633,79.56257,2,2.8000002
6,21,-31.708897,254.33456,0,0
6,22,-256.91922,-168.55554,0,0
6,23,-325.04886,-374.0026,0,0
7,0,76.10625,221.49702,0,0
7,1,42.36669,102.914276,1,1
7,2,12.114531,-245.91698,0,0
7,3,-46.603943,140.10669,0,0
7,4,-122.25269,298.22577,1,1
7,5,290.06393,121.12229,3,2.4666667
7,6,284.94254,99.77307,3,2.4666667
7,7,389.76813,-192.54573,0,0
7,8,141.14993,-121.87824,1,1
7,9,231.43095,102.87477,2,2.8000002
7,10,242.9176,-242.7916,0,0
7,11,384.37997,-324.10715,1,1
7,12,108.842896,102.378334,1,1
7,13,-31.914589,-168.15047,0,0
7,14,-118.93262,360.13504,1,1
7,15,-181.14545,161.53416,1,1
7,16,336.49652,387.01517,0,0
7,17,-142.89058,205.54851,1,1
7,18,350.1007,-312.93463,1,1
7,19,162.6169,-162.7933,1,1
7,20,311.35635,76.91456,2,2.8000002
7,21,-33.59516,256.6674,0,0
7,22,-257.28226,-165.57759,0,0
7,23,-322.3006,-372.79968,0,0
8,0,73.421036,222.83481,0,0
8,1,39.392155,103.30431,0,0
8,2,10.06168,-243.72932,0,0
8,3,-47.143948,143.0577,0,0
8,4,-121.468765,295.33002,1,1
8,5,287.06396,121.11225,3,2.4666667
8,6,283.22266,97.31503,3,2.4666667
8,7,390.31177,-189.5954,0,0
8,8,143.02023,-119.53261,1,1
8,9,233.85068,101.10138,2,2.8000002
8,10,244.204,-245.5018,0,0
8,11,381.40976,-324.52887,1,1
8,12,111.255295,100.59498,0,0
8,13,-34.712044,-167.06683,0,0
8,14,-120.67505,362.57715,1,1
8,15,-178.7454,163.3341,1,1
8,16,336.96564,384.05206,0,0
8,17,-142.02922,208.4222,1,1
8,18,350.78262,-310.01315,1,1
8,19,164.93295,-164.7001,1,1
8,20,309.76566,74.370995,2,2.8000002
8,21,-34.713158,259.4513,0,0
8,22,-257.0632,-162.5856,0,0
8,23,-319.77042,-371.18777,0,0
9,0,70.86932,224.4124,0,0
9,1,36.44262,103.85226,0,0
9,2,8.068705,-241.487,0,0
9,3,-47.01494,146.05492,0,0
9,4,-120.483505,292.49643,0,0
9,5,284.06403,121.13114,3,2.4666667
9,6,281.28934,95.02106,3,2.4666667
9,7,391.14716,-192.3674,0,0
9,8,145.15462,-117.42443,1,1
9,9,236.13588,99.157715,2,2.8000002
9,10,245.57916,-248.16806,0,0
9,11,378.75604,-325.92807,1,1
9,12,113.205734,98.31555,0,0
9,13,-37.70998,-167.17813,0,0
9,14,-122.4294,365.0107,0,0
9,15,-176.55948,165.3888,1,1
9,16,337.74985,381.15637,0,0
9,17,-140.0537,210.67992,1,1
9,18,352.13086,-307.3332,1,1
9,19,167.27702,-166.57236,1,1
9,20,308.4569,71.67151,2,2.8000002
9,21,-35.478706,262.35196,0,0
9,22,-256.61624,-159.61908,0,0
9,23,-317.21942,-369.60904,0,0
10,0,68.22397,225.82735,0,0
10,1,33.445953,103.71088,0,0
10,2,6.1896005,-239.14842,0,0
10,3,-46.98392,149.05475,0,0
10,4,-120.34492,289.49963,0,0
10,5,281.06406,121.1179,3,2.4666667
10,6,278.9167,93.185165,3,2.4666667
10,7,390.58868,-189.42572,0,0
10,8,146.5483,-114.7678,1,1
10,9,238.41237,97.20386,2,2.8000002
10,10,247.19623,-250.69493,0,0
10,11,376.17438,-327.45612,1,1
10,12,115.50593,96.38965,0,0
10,13,-40.64786,-167.78546,0,0
10,14,-123.74257,367.70804,0,0
10,15,-174.64388,167.69757,1,1
10,16,338.281,378.20377,0,0
10,17,-137.98933,212.8567,1,1
10,18,354.04712,-305.02493,1,1
10,19,168.94247,-169.06761,1,1
10,20,306.4924,69.4042,2,2.8000002
10,21,-34.647316,265.23447,0,0
10,22,-255.37396,-156.88838,0,0
10,23,-314.9606,-367.63477,0,0
11,0,65.62744,227.33003,0,0
11,1,30.566166,102.87015,0,0
11,2,3.604893,-237.6255,0,0
11,3,-48.183086,151.80466,0,0
11,4,-120.03513,286.5157,0,0
11,5,278.11328,120.57663,3,2.4666667
11,6,277.00635,90.87203,3,2.4666667
11,7,391.9766,-191.6825,0,0
11,8,147.40965,-111.89411,1,1
11,9,240.09126,94.717636,3,2.7333336
11,10,249.16748,-252.95638,0,0
11,11,373.54108,-328.89337,1,1
11,12,118.05542,94.80847,0,0
11,13,-43.646324,-167.6895,0,0
11,14,-125.163704,370.35007,0,0
11,15,-172.75491,170.0282,1,1
11,16,339.1261,375.32526,0,0
11,17,-135.63101,214.71097,1,1
11,18,356.18152,-302.91678,1,1
11,19,170.54158,-171.6059,1,1
11,20,304.4192,67.235825,3,3
11,21,-34.02776,268.1698,0,0
11,22,-254.23521,-154.11292,0,0
11,23,-313.58377,-364.96936,0,0
12,0,63.10501,228.95403,0,0
12,1,27.674814,102.0701,0,0
12,2,0.8053653,-236.54724,0,0
12,3,-50.509525,153.69878,0,0
12,4,-120.33734,283.53094,1,1
12,5,275.13907,120.96916,3,3
12,6,275.13867,88.524315,3,3
12,7,392.17435,-189.61554,0,0
12,8,148.83182,-109.252625,1,1
12,9,241.56325,92.103584,3,3
12,10,250.25957,-255.75053,0,0
12,11,370.78098,-330.0689,1,1
12,12,120.9831,94.15375,0,0
12,13,-46.60899,-167.21767,0,0
12,14,-126.811035,372.8573,0,0
12,15,-171.35756,172.68289,1,1
12,16,339.76807,372.39474,0,0
12,17,-133.46536,216.787,2,1.2
12,18,358.27148,-300.76456,1,1
12,19,171.94295,-174.25848,1,1
12,20,302.57083,64.872856,3,3
12,21,-33.02603,270.99762,0,0
12,22,-253.40935,-151.22884,0,0
12,23,-312.5594,-362.1497,0,0
13,0,61.182373,231.25696,0,0
13,1,24.745455,101.422905,0,0
13,2,-2.0967214,-235.78705,0,0
13,3,-53.106125,155.20132,0,0
13,4,-120.39781,280.53156,1,1.8000001
13,5,272.17145,121.40871,3,3
13,6,272.97766,86.44345,3,3
13,7,389.85358,-186.61911,0,0
13,8,150.44046,-106.72038,0,0
13,9,242.9258,89.430855,3,3
13,10,251.35556,-258.54318,0,0
13,11,368.86185,-332.37476,1,1
13,12,123.70913,92.90125,0,0
13,13,-49.38879,-166.08952,0,0
13,14,-129.31071,374.5161,0,0
13,15,-170.39195,175.52324,1,1.8000001
13,16,339.6214,369.39835,0,0
13,17,-131.60931,219.14392,2,1.2
13,18,360.41147,-298.66208,1,1
13,19,173.96992,-176.47012,0,0
13,20,300.70853,62.520885,3,3
13,21,-32.385788,273.9285,0,0
13,22,-252.71802,-148.30959,0,0
13,23,-312.38757,-359.1546,0,0
14,0,60.182213,234.08533,0,0
14,1,22.087938,100.03093,0,0
14,2,-5.092869,-235.63506,0,0
14,3,-55.91562,156.25334,0,0
14,4,-119.77435,277.59705,1,1.8000001
14,5,269.26642,122.1576,3,3
14,6,270.88712,84.2918,3,3
14,7,389.799,-183.61961,0,0
14,8,151.78618,-104.03915,0,0
14,9,244.37946,86.806564,3,3
14,10,252.56757,-261.28745,0,0
14,11,366.08133,-333.50113,1,1
14,12,126.64768,92.297165,0,0
14,13,-52.38876,-166.07607,0,0
14,14,-131.58568,376.47174,0,0
14,15,-169.92636,178.4869,1,1.8000001
14,16,340.643,366.57764,0,0
14,17,-130.33049,221.8577,2,1.2
14,18,362.59314,-296.6029,1,1
14,19,175.40155,-179.10649,0,0
14,20,298.85855,60.15919,3,3
14,21,-32.43474,276.9281,0,0
14,22,-251.8143,-145.44894,0,0
14,23,-312.65292,-356.16635,0,0
15,0,58.51484,236.5793,0,0
15,1,19.252293,99.05159,0,0
15,2,-8.042202,-235.08603,0,0
15,3,-58.914307,156.3421,0,0
15,4,-119.25395,274.64252,1,1.8000001
15,5,266.65195,123.628815,2,2.8000002
15,6,268.1092,83.159004,3,2.7333336
15,7,390.26855,-180.65659,0,0
15,8,153.96057,-101.97226,0,0
15,9,246.50545,84.68992,3,2.7333336
15,10,253.58568,-264.1094,0,0
15,11,363.60834,-335.19946,1,1
15,12,129.56891,91.61418,0,0
15,13,-55.386345,-166.19644,0,0
15,14,-133.47917,378.79868,0,0
15,15,-169.09537,181.3695,1,1.8000001
15,16,341.70743,363.77283,0,0
15,17,-129.03928,224.56561,2,1.2
15,18,364.80487,-294.57605,1,1
15,19,177.05832,-181.60751,0,0
15,20,296.63574,58.144478,2,2.8000002
15,21,-31.653698,279.82465,0,0
15,22,-251.68541,-142.45172,0,0
15,23,-312.0116,-353.2357,0,0
16,0,57.937393,239.52321,0,0
16,1,16.36066,98.252556,0,0
16,2,-10.762357,-233.82082,0,0
16,3,-61.894684,156.68466,0,0
16,4,-118.654785,271.70297,1,1.8000001
16,5,264.15787,125.29601,2,2.8000002
16,6,265.3087,82.08332,3,2.4666667
16,7,391.3592,-177.98215,0,0
16,8,156.4317,-100.27122,0,0
16,9,248.9082,82.89361,3,2.4666667
16,10,254.96477,-266.77362,0,0
16,11,360.86917,-336.42297,1,1
16,12,132.08133,89.974754,0,0
16,13,-58.19363,-165.13853,0,0
16,14,-135.86783,380.6137,0,0
16,15,-168.51491,184.31282,1,1.8000001
16,16,341.87793,360.77768,0,0
16,17,-128.18633,227.4418,2,1.2
16,18,366.9596,-292.48868,1,1
16,19,179.43005,-183.44461,0,0
16,20,294.97882,55.643547,2,2.8000002
16,21,-31.14512,282.78122,0,0
16,22,-252.03542,-139.47221,0,0
16,23,-311.71628,-350.25024,0,0
17,0,57.28941,242.4524,0,0
17,1,13.488976,97.38456,0,0
17,2,-13.722063,-233.33078,0,0
17,3,-64.894066,156.62389,0,0
17,4,-118.15909,268.7442,1,1.8000001
17,5,261.64856,126.94019,2,2.8000002
17,6,271.79123,81.167046,3,2.4666667
17,7,387.60565,-176.17464,0,0
17,8,158.90764,-98.577194,0,0
17,9,250.63112,80.43768,3,2.4666667
17,10,256.1129,-269.54523,0,0
17,11,358.0678,-337.49643,1,1
17,12,133.78886,87.50811,0,0
17,13,-61.060997,-164.25638,0,0
17,14,-137.58093,383.07648,0,0
17,15,-168.57832,187.31215,1,1.8000001
17,16,341.87744,357.77768,0,0
17,17,-127.19754,230.27417,2,1.2
17,18,369.2679,-290.5725,1,1
17,19,181.6995,-185.40666,0,0
17,20,293.62512,52.96633,2,2.8000002
17,21,-30.293175,285.6577,0,0
17,22,-252.44102,-136.49976,0,0
17,23,-312.20172,-347.2898,0,0
18,0,57.11294,245.4472,0,0
18,1,10.8433485,95.970116,0,0
18,2,-16.47947,-232.14896,0,0
18,3,-67.88222,156.89021,0,0
18,4,-117.22379,265.89374,1,1.8000001
18,5,258.6639,127.24329,2,2.8000002
18,6,274.70718,80.461975,3,2.4666667
18,7,384.87225,-174.9383,0,0
18,8,160.95506,-96.38447,0,0
18,9,251.8982,77.7184,3,2.4666667
18,10,257.1036,-272.37692,0,0
18,11,355.53802,-339.10895,1,1
18,12,135.91086,85.38747,0,0
18,13,-64.046715,-163.96396,0,0
18,14,-139.64038,385.2579,0,0
18,15,-168.98105,190.28499,1,1.8000001
18,16,343.22656,355.09814,0,0
18,17,-126.905716,233.25995,2,1.2
18,18,371.88406,-289.10425,1,1
18,19,184.10678,-187.19691,0,0
18,20,291.19525,51.20687,2,2.8000002
18,21,-29.56772,288.56866,0,0
18,22,-252.76518,-133.51732,0,0
18,23,-312.78268,-344.3466,0,0
19,0,57.416653,248.4318,0,0
19,1,8.31535,94.354805,0,0
19,2,-19.161835,-230.80548,0,0
19,3,-70.881966,156.92902,0,0
19,4,-116.843994,262.91788,1,1.8000001
19,5,255.72293,127.835464,2,2.8000002
19,6,277.6189,81.18439,3,2.4666667
19,7,382.73962,-172.82832,0,0
19,8,163.17722,-94.36901,0,0
19,9,251.9862,74.71969,3,2.4666667
19,10,257.6802,-275.32098,0,0
19,11,353.27344,-341.0766,1,1
19,12,137.65747,82.94833,0,0
19,13,-67.04667,-163.94681,0,0
19,14,-142.14673,386.9066,0,0
19,15,-168.9664,193.28496,1,1.8000001
19,16,345.01257,352.6877,0,0
19,17,-126.96968,236.25926,2,1.2
19,18,374.22903,-287.23312,1,1
19,19,186.05798,-189.4757,0,0
19,20,288.73972,49.483406,2,2.8000002
19,21,-29.382019,291.5629,0,0
19,22,-253.32889,-130.57076,0,0
19,23,-313.30383,-341.3922,0,0
20,0,56.905884,251.38799,0,0
20,1,5.645827,92.98599,0,0
20,2,-21.914402,-229.61243,0,0
20,3,-73.85232,157.34976,0,0
20,4,-115.67392,260.15546,1,1.8000001
20,5,252.85674,126.94949,2,2.8000002
20,6,280.28625,82.557396,3,2.4666667
20,7,380.20572,-171.2223,0,0
20,8,164.97818,-91.969734,0,0
20,9,251.23717,71.814705,3,2.4666667
20,10,257.39447,-278.30734,0,0
20,11,350.60077,-342.43927,1,1
20,12,139.75693,80.805374,0,0
20,13,-69.87431,-162.94461,0,0
20,14,-145.01906,387.77243,0,0
20,15,-168.949,196.28491,1,1.8000001
20,16,347.0462,350.48218,0,0
20,17,-126.168236,239.15022,2,1.2
20,18,376.43506,-285.2,1,1
20,19,187.48805,-192.11292,0,0
20,20,286.10873,48.04189,2,2.8000002
20,21,-29.15289,294.55414,0,0
20,22,-254.27255,-127.72304,0,0
20,23,-313.72446,-338.42184,0,0
21,0,55.7111,254.1398,0,0
21,1,2.7055259,92.39048,0,0
21,2,-24.458895,-228.02322,0,0
21,3,-76.74548,158.14322,0,0
21,4,-114.15018,257.57123,1,1.8000001
21,5,249.94122,126.24254,2,2.8000002
21,6,283.08047,83.649376,3,2.4666667
21,7,377.36078,-170.27034,0,0
21,8,166.2069,-89.2329,0,0
21,9,250.83633,68.841606,3,2.4666667
21,10,257.82895,-281.27573,0,0
21,11,348.5514,-344.63016,1,1
21,12,142.02585,78.84272,0,0
21,13,-72.41381,-161.34744,0,0
21,14,-148.01605,387.90656,0,0
21,15,-169.82703,199.15355,1,1.8000001
21,16,348.48447,347.84943,0,0
21,17,-124.371506,241.55267,2,1.2
21,18,377.6323,-282.44925,1,1
21,19,189.4032,-194.42207,0,0
21,20,283.77896,46.15186,2,2.8000002
21,21,-28.512377,297.48495,0,0
21,22,-254.4816,-124.73033,0,0
21,23,-314.1155,-335.44745,0,0
22,0,54.824036,257.00565,0,0
22,1,-0.2700789,92.008675,0,0
22,2,-26.916245,-226.30234,0,0
22,3,-79.39192,159.55615,0,0
22,4,-113.769615,261.4086,1,1.8000001
22,5,247.00073,125.647964,2,2.8000002
22,6,285.86365,84.769165,3,2.4666667
22,7,374.6956,-168.8931,0,0
22,8,168.2248,-87.01297,0,0
22,9,251.29727,65.87723,3,2.4666667
22,10,258.36508,-284.22745,0,0
22,11,346.53995,-346.85593,0,0
22,12,144.26192,76.84272,0,0
22,13,-74.825836,-159.56358,0,0
22,14,-151.01485,387.82147,0,0
22,15,-170.34976,202.10765,1,1.8000001
22,16,348.94894,344.8856,0,0
22,17,-124.01036,244.53085,2,1.2
22,18,378.4167,-279.55362,0,0
22,19,190.88486,-197.03065,0,0
22,20,281.43008,44.28563,2,2.8000002
22,21,-27.612091,300.34668,0,0
22,22,-255.6147,-121.95255,0,0
22,23,-314.08902,-332.44757,0,0
23,0,53.33212,259.60837,0,0
23,1,-3.218942,91.45712,0,0
23,2,-29.465097,-224.72014,0,0
23,3,-81.97852,161.07585,0,0
23,4,-113.58231,258.63,1,1.8000001
23,5,244.00092,125.615265,2,2.8000002
23,6,288.5823,86.03756,3,2.4666667
23,7,371.85568,-167.92621,0,0
23,8,170.15288,-84.71461,0,0
23,9,250.94719,62.897724,3,2.4666667
23,10,258.56583,-287.22073,0,0
23,11,345.6666,-349.72598,0,0
23,12,146.53989,74.89058,0,0
23,13,-76.566505,-157.12021,0,0
23,14,-154.01387,387.89822,0,0
23,15,-169.75348,205.04779,1,1.8000001
23,16,349.353,341.91293,0,0
23,17,-124.63047,247.46606,2,1.2
23,18,378.66245,-276.5637,0,0
23,19,192.606,-199.48782,0,0
23,20,278.57086,43.3774,2,2.8000002
23,21,-26.033756,302.89792,0,0
23,22,-256.81482,-119.20306,0,0
23,23,-314.561,-329.48492,0,0
24,0,52.289043,262.4212,0,0
24,1,-6.187499,91.89033,0,0
24,2,-31.37223,-222.40436,0,0
24,3,-84.80916,162.0696,0,0
24,4,-113.10465,263.27426,1,1.8000001
24,5,241.08635,126.32611,2,2.8000002
24,6,291.36182,87.16639,3,2.4666667
24,7,369.2873,-166.37593,0,0
24,8,171.85721,-82.24575,0,0
24,9,250.21785,59.98773,3,2.4666667
24,10,258.41672,-290.21704,0,0
24,11,345.334,-352.7075,0,0
24,12,148.93123,73.07909,0,0
24,13,-77.941185,-154.4537,0,0
24,14,-157.00319,387.6454,0,0
24,15,-169.52892,208.03937,1,1.8000001
24,16,349.26495,338.9142,0,0
24,17,-125.647095,250.28856,2,1.2
24,18,380.0808,-273.92017,0,0
24,19,194.54356,-201.77821,0,0
24,20,275.68442,42.559837,2,2.8000002
24,21,-24.646242,305.55777,0,0
24,22,-257.92017,-116.41411,0,0
24,23,-314.91815,-326.50626,0,0
25,0,51.980095,265.40524,0,0
25,1,-9.1867695,91.95649,0,0
25,2,-32.69762,-219.71301,0,0
25,3,-87.00501,164.11366,0,0
25,4,-108.86258,265.47888,1,1.8000001
25,5,238.14153,125.75336,2,2.8000002
25,6,294.27762,87.872154,3,2.4666667
25,7,366.5837,-165.0757,0,0
25,8,173.64401,-79.835915,0,0
25,9,250.1703,56.988106,3,2.4666667
25,10,258.66028,-293.20712,0,0
25,11,345.50745,-355.70248,0,0
25,12,151.07697,70.98246,0,0
25,13,-79.681564,-152.01013,0,0
25,14,-159.99876,387.4824,0,0
25,15,-169.31029,211.03139,1,1.8000001
25,16,350.07834,336.02658,0,0
25,17,-128.52095,249.42773,2,1.2
25,18,381.20496,-271.13873,0,0
25,19,196.36955,-204.1585,0,0
25,20,273.34094,40.68685,2,2.8000002
25,21,-23.32825,308.25275,0,0
25,22,-259.1536,-113.67939,0,0
25,23,-315.1045,-323.51205,0,0
26,0,51.747215,268.39618,0,0
26,1,-12.133024,92.521805,0,0
26,2,-33.643665,-216.86609,0,0
26,3,-89.25708,166.09563,0,0
26,4,-106.042946,266.50342,1,1.8000001
26,5,235.47357,124.38148,0,0
26,6,297.15677,88.715065,2,2.4
26,7,363.64697,-164.46289,0,0
26,8,175.70209,-77.65318,0,0
26,9,250.35135,53.993572,2,2
26,10,259.00882,-296.1868,0,0
26,11,345.8836,-358.6788,0,0
26,12,153.17783,68.84088,0,0
26,13,-81.93046,-150.02457,0,0
26,14,-162.941,388.0683,0,0
26,15,-169.36557,214.03088,1,1.8000001
26,16,350.62344,333.0765,0,0
26,17,-131.5197,249.34091,2,1.2
26,18,381.8698,-268.21332,0,0
26,19,197.92862,-206.72156,0,0
26,20,270.76718,39.145527,2,2
26,21,-22.714651,311.18933,0,0
26,22,-260.02878,-110.80989,0,0
26,23,-315.04373,-320.51266,0,0
27,0,51.430607,271.37943,0,0
27,1,-15.076087,93.10351,0,0
27,2,-33.133442,-213.90979,0,0
27,3,-91.69836,167.83923,0,0
27,4,-103.12987,267.22034,1,1.8000001
27,5,232.90117,122.83786,0,0
27,6,300.031,89.57455,2,2
27,7,360.64963,-164.33687,0,0
27,8,177.40327,-75.18216,0,0
27,9,250.4399,50.99488,2,2
27,10,259.92352,-299.04395,0,0
27,11,346.09766,-361.67114,0,0
27,12,155.51839,66.96424,0,0
27,13,-83.807686,-147.68448,0,0
27,14,-165.94016,387.99762,0,0
27,15,-169.22113,217.0274,1,1.8000001
27,16,350.76395,330.0798,0,0
27,17,-134.5175,249.22609,2,1.2
27,18,381.8209,-265.2137,0,0
27,19,199.55728,-209.24097,0,0
27,20,267.92487,38.185753,2,2
27,21,-21.8305,314.0561,0,0
27,22,-260.88104,-107.9335,0,0
27,23,-315.0912,-317.51303,0,0
28,0,50.329662,274.1701,0,0
28,1,-17.872013,94.19108,0,0
28,2,-32.432922,-210.99272,0,0
28,3,-93.780914,169.99863,0,0
28,4,-100.16356,267.66867,1,1.8000001
28,5,230.66504,120.83794,0,0
28,6,303.0267,89.73492,2,2
28,7,357.72018,-163.69005,0,0
28,8,178.30464,-72.32077,0,0
28,9,250.98946,48.045647,2,2
28,10,260.92285,-301.87262,0,0
28,11,346.13126,-364.67096,0,0
28,12,158.11514,65.46196,0,0
28,13,-85.24745,-145.05255,0,0
28,14,-168.935,387.82187,0,0
28,15,-168.81715,220.00008,1,1.8000001
28,16,350.61896,327.0833,0,0
28,17,-137.50978,249.01099,2,1.2
28,18,382.17224,-262.23438,0,0
28,19,199.93404,-212.21721,0,0
28,20,265.36383,36.623352,2,2
28,21,-21.005035,316.94028,0,0
28,22,-260.41425,-104.97004,0,0
28,23,-314.82446,-314.5249,0,0
29,0,48.45136,276.50934,0,0
29,1,-20.66258,95.29232,0,0
29,2,-32.055702,-208.01653,0,0
29,3,-95.201546,172.64093,0,0
29,4,-97.1651,267.5726,1,1.8000001
29,5,228.39099,118.88123,0,0
29,6,306.02658,89.76142,2,2
29,7,355.07684,-162.27133,0,0
29,8,179.47806,-69.55978,0,0
29,9,252.68306,48.699448,2,2
29,10,262.3479,-304.51254,0,0
29,11,346.1575,-367.67084,0,0
29,12,160.68437,63.91307,0,0
29,13,-86.27224,-142.23302,0,0
29,14,-171.89879,387.35712,0,0
29,15,-170.09444,222.71458,1,1.8000001
29,16,351.3417,324.17166,0,0
29,17,-140.2854,247.8726,2,1.2
29,18,382.4195,-259.24457,0,0
29,19,201.55818,-214.73955,0,0
29,20,266.01172,33.69414,2,2
29,21,-21.020391,319.94025,0,0
29,22,-259.97565,-102.00227,0,0
29,23,-314.55447,-311.53708,0,0
30,0,46.63677,278.89832,0,0
30,1,-23.560398,96.068634,0,0
30,2,-32.47331,-205.04573,0,0
30,3,-96.5365,175.32755,0,0
30,4,-94.17866,267.85748,1,1.8000001
30,5,225.95639,117.12831,0,0
30,6,308.87045,88.80621,1,1.8000001
30,7,352.7063,-160.4327,0,0
30,8,180.50064,-66.73943,0,0
30,9,255.6403,49.20411,2,1.6
30,10,262.45175,-307.51074,0,0
30,11,345.1182,-370.48505,0,0
30,12,162.88791,61.87729,0,0
30,13,-86.72898,-139.26799,0,0
30,14,-174.8534,386.8372,0,0
30,15,-170.36281,225.70256,1,1.8000001
30,16,352.08078,321.26413,0,0
30,17,-143.10121,246.8376,2,1.2
30,18,384.28238,-256.89304,0,0
30,19,203.44028,-217.07571,0,0
